User_id,Country,Balance,Iban
1669,MHL,4397.0,IBAN8906161784
1670,THA,1283.0,IBAN6943785471
1671,PRK,5311.0,IBAN4973129984
1672,MCO,5670.0,IBAN9366243076
1673,ARG,5428.0,IBAN3211925772
1674,MTQ,1441.0,IBAN7669335987
1675,BIH,5930.0,IBAN1130848118
1676,DJI,8180.0,IBAN8394750273
1677,REU,4369.0,IBAN4551677145
1678,MDA,6605.0,IBAN7453194490
1679,NER,2224.0,IBAN1784439892
1680,SEN,4243.0,IBAN7857452437
1681,BLR,9830.0,IBAN4673625676
1682,MLI,153.0,IBAN1910110114
1683,ALA,739.0,IBAN8646238919
1684,COM,3132.0,IBAN2187805521
1685,CIV,5239.0,IBAN5623957017
1686,MMR,1074.0,IBAN6367758189
1687,TGO,7145.0,IBAN9196307591
1688,PRY,4967.0,IBAN2231453425
1689,TKM,4338.0,IBAN8282902103
1690,DOM,4773.0,IBAN8941017325
1691,BHS,9164.0,IBAN5610404019
1692,LBR,9266.0,IBAN3483340880
1693,LIE,8490.0,IBAN4043285402
1694,NLD,4470.0,IBAN7543834686
1695,MAC,6735.0,IBAN6812588966
1696,SVN,4002.0,IBAN5021413801
1697,BOL,3615.0,IBAN4305264054
1698,SDN,2772.0,IBAN8710698358
1699,NLD,6688.0,IBAN6313999900
1700,BLZ,7907.0,IBAN5974057650
1701,ISR,508.0,IBAN5143374848
1702,ISL,6605.0,IBAN1707347377
1703,MDV,7821.0,IBAN8996756296
1704,GIN,8216.0,IBAN8943386546
1705,CYP,6022.0,IBAN8795796465
1706,GTM,6294.0,IBAN4027974384
1707,GRD,646.0,IBAN4705018325
1708,MYT,5357.0,IBAN3245269206
1709,PCN,4426.0,IBAN8532163692
1710,FRO,4190.0,IBAN4994300711
1711,ESH,2797.0,IBAN9014199630
1712,DNK,9494.0,IBAN6826251199
1713,PYF,1325.0,IBAN3438133043
1714,PHL,9261.0,IBAN5463579606
1715,KOR,4850.0,IBAN4833073139
1716,BMU,7847.0,IBAN2231651317
1717,LBY,755.0,IBAN1934810037
1718,MYS,3588.0,IBAN3271039218
1719,HMD,4758.0,IBAN9492246662
1720,BRB,8277.0,IBAN6676316538
1721,DMA,4510.0,IBAN7996295818
1722,TLS,7959.0,IBAN5162506001
1723,BHR,5327.0,IBAN7877898716
1724,TCD,6959.0,IBAN2637551658
1725,PRY,1680.0,IBAN2789047037
1726,EST,9409.0,IBAN2657795247
1727,COG,8465.0,IBAN1121589685
1728,COD,200.0,IBAN3031943895
1729,NGA,7785.0,IBAN4991573475
1730,GBR,2402.0,IBAN5908288318
1731,GRL,6288.0,IBAN7589773512
1732,AUT,6748.0,IBAN8894676251
1733,ECU,555.0,IBAN5233970768
1734,VEN,4207.0,IBAN9002695750
1735,PER,8316.0,IBAN2336623426
1736,IRL,5870.0,IBAN9612467947
1737,VCT,5220.0,IBAN3230026880
1738,SPM,6433.0,IBAN3303112053
1739,MLT,8403.0,IBAN1728679726
1740,GGY,5786.0,IBAN3404824429
1741,NIC,4103.0,IBAN6991088123
1742,TUV,7305.0,IBAN1286514669
1743,BWA,3708.0,IBAN9394543776
1744,LSO,7920.0,IBAN9108095328
1745,RWA,7496.0,IBAN1807119850
1746,YEM,3209.0,IBAN1869162858
1747,LUX,3037.0,IBAN4312084776
1748,VNM,4759.0,IBAN9068242701
1749,BDI,6720.0,IBAN4459092169
1750,DZA,7852.0,IBAN8363027170
1751,JPN,9423.0,IBAN8243024113
1752,WSM,8130.0,IBAN4159939246
1753,MSR,8859.0,IBAN6957779467
1754,ETH,9072.0,IBAN5999223463
1755,MOZ,8297.0,IBAN2630823281
1756,CUW,5623.0,IBAN4450351376
1757,ATG,9268.0,IBAN7008532784
1758,USA,1063.0,IBAN1770807235
1759,SVK,2077.0,IBAN8626854096
1760,VUT,6036.0,IBAN2643075910
1761,JEY,2156.0,IBAN2706980213
1762,MRT,3000.0,IBAN8847462161
1763,CRI,3952.0,IBAN9763205207
1764,HUN,498.0,IBAN8485092596
1765,SDN,7441.0,IBAN3163494587
1766,SYC,4006.0,IBAN5483656652
1767,DOM,8511.0,IBAN3018975762
1768,TZA,9430.0,IBAN4242776840
1769,GRC,3149.0,IBAN6943266912
1770,TUN,1510.0,IBAN4071881013
1771,CMR,8063.0,IBAN8813322533
1772,NIU,8549.0,IBAN3241687626
1773,BFA,651.0,IBAN6853449892
1774,POL,1357.0,IBAN7600203087
1775,LBR,780.0,IBAN6768430496
1776,MUS,4881.0,IBAN1466766591
1777,UZB,8454.0,IBAN8459489430
1778,AGO,7761.0,IBAN3125183591
1779,NZL,2582.0,IBAN2943451668
1780,GMB,3697.0,IBAN1204794922
1781,KWT,4779.0,IBAN1228745653
1782,GLP,5312.0,IBAN3166810442
1783,SMR,5691.0,IBAN1737905177
1784,MAR,348.0,IBAN7938541270
1785,BRN,2367.0,IBAN7854022228
1786,BEN,4005.0,IBAN2171406279
1787,CAN,128.0,IBAN8873283297
1788,CAF,9727.0,IBAN3384274179
1789,LKA,3774.0,IBAN3723752784
1790,TUR,5727.0,IBAN1550936182
1791,GUF,7109.0,IBAN5424500374
1792,MDA,2723.0,IBAN9160841094
1793,OMN,8461.0,IBAN4308486785
1794,ATA,7714.0,IBAN1419916341
1795,SOM,8648.0,IBAN1757167917
1796,TCA,4079.0,IBAN8061402791
1797,SWE,7603.0,IBAN5117715841
1798,AUS,8428.0,IBAN2202650758
1799,GAB,2810.0,IBAN4322205614
1800,BGR,2123.0,IBAN3644485956
1801,KGZ,6264.0,IBAN2440925185
1802,UGA,1545.0,IBAN6759562270
1803,PAN,7832.0,IBAN7645684014
1804,ZMB,3516.0,IBAN2828694042
1805,FRA,353.0,IBAN4526560669
1806,GHA,2193.0,IBAN3504279891
1807,QAT,8219.0,IBAN3607628853
1808,CZE,6951.0,IBAN5619055005
1809,ABW,5683.0,IBAN5984404624
1810,PRT,8101.0,IBAN7577894598
1811,ARM,924.0,IBAN1915399165
1812,MKD,4785.0,IBAN1656152803
1813,BES,7744.0,IBAN3505100304
1814,LCA,6688.0,IBAN5617509574
1815,TJK,3360.0,IBAN1317930369
1816,MTQ,3205.0,IBAN4872310381
1817,HRV,2314.0,IBAN7650367091
1818,BTN,4746.0,IBAN8779474956
1819,BOL,3122.0,IBAN1079922756
1820,GNB,5113.0,IBAN5668848899
1821,KNA,7904.0,IBAN2204032314
1822,STP,5917.0,IBAN5963720242
1823,AFG,4716.0,IBAN1680887917
1824,COM,8568.0,IBAN5210815425
1825,AND,4540.0,IBAN4996665685
1826,MWI,2389.0,IBAN8259712203
1827,KHM,6302.0,IBAN1577947061
1828,NRU,202.0,IBAN2976471750
1829,JAM,2136.0,IBAN6126813492
1830,SUR,4996.0,IBAN8180314651
1831,SWZ,8674.0,IBAN4452495589
1832,ZAF,4514.0,IBAN1523963132
1833,BRA,6118.0,IBAN7351959450
1834,EGY,9064.0,IBAN5347277511
1835,LVA,9839.0,IBAN7020587066
1836,TGO,2055.0,IBAN2721625896
1837,TON,650.0,IBAN3008083273
1838,GUM,610.0,IBAN2737023987
1839,DEU,3401.0,IBAN2818300806
1840,PNG,5125.0,IBAN1137124310
1841,SAU,3313.0,IBAN9317710192
1842,ROU,7907.0,IBAN7838973374
1843,HKG,3935.0,IBAN4751971861
1844,ALA,7808.0,IBAN2871376409
1845,FJI,9798.0,IBAN7308667371
1846,NOR,6212.0,IBAN4870054219
1847,SLV,3575.0,IBAN6411459960
1848,HND,6147.0,IBAN2926838075
1849,IRQ,2528.0,IBAN5384586077
1850,AZE,7125.0,IBAN4773207696
1851,BLM,5832.0,IBAN2920163875
1852,FIN,6665.0,IBAN3392574106
1853,KAZ,5921.0,IBAN7166048404
1854,MAC,2343.0,IBAN7290896162
1855,TKL,4689.0,IBAN7928531759
1856,SEN,8640.0,IBAN1983629732
1857,MNE,3391.0,IBAN7536653841
1858,NCL,9297.0,IBAN1724330724
1859,ARG,9007.0,IBAN5264435320
1860,MHL,9723.0,IBAN6640459519
1861,JOR,8799.0,IBAN7336027090
1862,IND,4317.0,IBAN7243687147
1863,MEX,9391.0,IBAN8693180903
1864,COL,898.0,IBAN4785105902
1865,CUB,6549.0,IBAN5258197783
1866,BIH,1709.0,IBAN5646854494
1867,CIV,5762.0,IBAN3496961718
1868,SGP,9221.0,IBAN8570755752
1869,NPL,5030.0,IBAN4600900724
1870,MLI,8544.0,IBAN7563936220
1871,TTO,5620.0,IBAN3512595771
1872,UKR,9356.0,IBAN2562043829
1873,ASM,9042.0,IBAN6041449043
1874,ZWE,8118.0,IBAN3114373352
1875,IRN,9453.0,IBAN1136127471
1876,CYM,1753.0,IBAN8428965508
1877,REU,4685.0,IBAN4473655912
1878,BVT,3201.0,IBAN2961258581
1879,SSD,1797.0,IBAN3993834101
1880,URY,4451.0,IBAN2998449968
1881,AIA,8090.0,IBAN4005646942
1882,MCO,3483.0,IBAN8791129443
1883,GUY,9792.0,IBAN9673512665
1884,UMI,4253.0,IBAN7812342982
1885,PRI,1353.0,IBAN8540158712
1886,BLR,2703.0,IBAN5286295417
1887,ERI,3497.0,IBAN6600835326
1888,LTU,8016.0,IBAN6859378269
1889,ARE,318.0,IBAN6500769173
1890,CHL,5093.0,IBAN1320159618
1891,LBN,4127.0,IBAN5536864035
1892,COK,2317.0,IBAN3389294851
1893,LIE,1013.0,IBAN2542693999
1894,THA,6676.0,IBAN2427456088
1895,BGD,9835.0,IBAN3784012584
1896,GIB,636.0,IBAN5699430558
1897,MDG,9794.0,IBAN1089174978
1898,PRK,6604.0,IBAN2623800424
1899,SRB,8321.0,IBAN3682417740
1900,WLF,6561.0,IBAN5391552141
1901,NAM,7339.0,IBAN1184985367
1902,KEN,9109.0,IBAN5745280171
1903,MNG,5597.0,IBAN2771895299
1904,RUS,8902.0,IBAN9598838215
1905,ESP,8832.0,IBAN5820727705
1906,PAK,1915.0,IBAN2795314885
1907,CHN,8357.0,IBAN5305042805
1908,IDN,2380.0,IBAN6626639590
1909,IMN,3956.0,IBAN4582139231
1910,CXR,4216.0,IBAN6872819702
1911,GNQ,2888.0,IBAN7791423757
1912,BEL,1270.0,IBAN7742810158
1913,KIR,7875.0,IBAN8699734525
1914,NER,4647.0,IBAN9852320706
1915,CHE,5505.0,IBAN4916257861
1916,VIR,2344.0,IBAN5627332513
1917,TKM,9803.0,IBAN7113584476
1918,TWN,2223.0,IBAN6835325000
1919,VGB,3993.0,IBAN9490501225
1920,HTI,9877.0,IBAN6276580574
1921,MMR,2790.0,IBAN9818908071
1922,SYR,2539.0,IBAN5633824071
1923,CPV,166.0,IBAN1782019180
1924,GEO,8303.0,IBAN2864444953
1925,PSE,2640.0,IBAN6719379770
1926,SVN,9421.0,IBAN9629029458
1927,DJI,5490.0,IBAN5919559835
1928,SLE,9216.0,IBAN1885136357
1929,BHS,211.0,IBAN9871317266
1930,ALB,4925.0,IBAN5209250353
1931,ITA,4931.0,IBAN1843028472
